Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
0.019818055,3.87E-01,-0.431604179,0.062659629,0.193020627,79.47304472,9.617390194,2.021711082,86.3259,0.222296746,0.300542066,1.578104416,1.03E+01,2.27E-02,0.38230425,-0.849662864,0.062126045,0.17492112,85.44944668,11.67473076,2.25E+00,6.64E+01,0.26018876,0.314646908,1.52416121,12.8192,AA-,42643,BB,BBB
4.21E-02,4.37E-01,-0.547439757,0.150608313,0.18503013,132.8216289,6.806635124,1.820035423,57.9065,0.335317758,0.43391068,1.60407435,23.0596,0.024360208,0.39242375,-0.695205823,0.086728721,0.18243414,89.80854002,8.73164408,2.07E+00,7.20E+01,0.25356572,0.328400841,1.556893701,13.2961,AA-,42735,A,A-
2.05E-02,4.39E-01,-0.872408029,0.162396983,0.180998082,100.1597586,4.55E+00,1.946401339,134.4135,0.27597916,0.304483714,1.578219345,12.5672,0.025978236,0.40335075,-0.534375673,0.108702705,0.188054768,96.1151739,7.648120803,1.91E+00,8.74E+01,0.267100288,0.338164244,1.58632525,14.2999,AA-,42825,BB,BBB
3.22E-02,4.21E-01,-0.702393411,0.17633254,1.72E-01,1.06E+02,5.13E+00,1.74E+00,87.2836,0.292583293,0.369194098,1.582210556,16.8852,0.028655939,0.4208715,-0.638461344,0.137999366,0.182669878,104.494835,6.524863082,1.88E+00,9.15E+01,0.281544239,0.35203264,1.585652167,15.7106,AA-,42916.2,A,BBB
2.87E-02,4.15E-01,-0.800307149,0.178352628,0.158483408,122.5700761,5.59622559,1.712048455,72.4683,0.32052538,0.380924081,1.576743185,19.594,0.030864225,0.42792925,-0.730637086,0.166922616,0.174035573,115.2690929,5.519571931,1.81E+00,8.80E+01,0.306101398,0.372128143,1.585311859,18.0265,A+,43008.1,BB,BBB+
3.72E-02,3.74E-01,-0.762850887,0.049848837,0.181789686,147.2416978,19.2759412,1.966387663,33.4708,0.289938334,0.466821847,1.666230259,23.506,0.029648658,0.41219025,-0.784489869,0.141732747,0.173225462,118.8741101,8.636898451,1.84E+00,8.19E+01,0.294756542,0.380355935,1.600850836,18.1381,A+,43100.1,BB,BBB+
1.40E-02,3.23E-01,-1.059484899,0.048011597,0.175078508,68.00333891,1.33E+01,1.89E+00,18.0126,0.123829361,0.345446534,1.64312915,6.1532,0.028017793,0.3831365,-0.831259086,0.113136401,0.171745569,110.8350052,10.81449489,1.83E+00,5.28E+01,0.256719092,0.39059664,1.617078288,16.5346,A+,43190.1,BB,BBB+
1.01E-02,1.60E-01,-0.906290045,0.099157814,1.73E-01,4.28E+01,3.79E+00,1.44E+00,-38.4933,0.107760751,0.406295267,1.685721782,6.7324,0.022482057,0.31810275,-0.882233245,0.093842719,0.172172778,95.15529811,10.47990564,1.75E+00,2.14E+01,0.210513457,0.399871932,1.642956094,13.9964,A+,43281.2,BB,BBB+
0.010067005,0.160417,-0.906290045,0.099157814,0.173339509,42.8060796,3.79E+00,1.44E+00,-38.4933,0.107760751,4.06E-01,1.685721782,6.7324,0.017836009,2.54E-01,-9.09E-01,0.074044016,0.175886803,75.21429898,10.02884776,1.69E+00,-6.38E+00,0.1573223,0.406214729,1.670200743,10.781,A+,43373.2,BB,BBB+
3.22E-02,3.12E-01,-0.441461396,0.167669952,0.148215085,109.5889941,6.41E+00,1.25E+00,17.6387,0.282405907,5.11E-01,1.636489565,23.4516,0.016588277,2.39E-01,-8.28E-01,0.103499294,0.167493153,65.80112305,6.811998591,1.51E+00,-1.03E+01,0.155439193,0.417271012,1.66276557,10.7674,A+,43465.2,BB,BBB+
1.66E-02,4.45E-01,1.713127732,0.143483856,0.228392794,366.4180541,3.21E+00,1.84E+00,42.614,0.161508923,0.236568764,1.650682515,7.0012,0.020495816,4.04E-01,9.68E-01,0.313808052,0.189937637,395.3232187,9.063839437,2.38E+00,4.04E+01,0.152492342,0.277891461,1.57132679,8.1036,AA-,41547.1,B-,BBB-
0.014423347,4.08E-01,2.648520937,0.344733867,0.287541654,4.16E+02,9.17E-01,1.19E+00,6.9726,0.142391915,0.222695984,1.733770527,6.338,0.015658716,4.17E-01,2.00E+00,0.201689244,0.243232093,482.119664,3.353538154,1.74E+00,2.30E+01,0.133246969,0.234370941,1.664028307,5.8869,AA-,41729.1,B-,BBB-
1.39E-02,4.04E-01,2.92936497,0.024590482,0.308730301,953.747665,1.20E+01,2.97E+00,19.2933,0.141360703,0.226520463,1.806598974,6.2696,0.015605843,4.23E-01,2.37E+00,0.192058996,0.272630004,578.5692071,4.413908059,1.85E+00,2.27E+01,0.147909588,0.229424999,1.723329098,6.5158,AA-,41820,B-,A-
1.03E-02,3.82E-01,3.806907339,0.014456283,0.323189267,712.2095571,1.67E+01,3.03E+00,-14.1153,0.136918211,0.204234898,1.820605717,5.5304,0.014016398,4.07E-01,2.89E+00,0.159802103,0.296329122,693.8330414,7.787552376,2.15E+00,8.55E+00,0.14176191,0.221341532,1.765809898,6.1481,AA-,41912.1,B,A-
0.007377569,3.60E-01,4.78026461,0.00949546,0.337370893,985.998416,2.07E+01,3.53E+00,-34.8315,0.551875304,0.184287742,1.766881443,23.4076,0.011484918,3.89E-01,3.54E+00,0.098319023,0.314208029,766.8743851,12.59728461,2.68E+00,-5.67E+00,0.243136533,0.209434772,1.781964165,10.3864,AA-,42004.1,B+,BBB
-1.28E-03,1.78E-01,12.99141851,0.007109005,3.51E-01,2.32E+02,1.03E+01,3.14E+00,-69.149,-0.126153846,0.144212103,1.80723737,-3.748,0.00756015,3.31E-01,6.13E+00,0.013912808,0.330097866,720.9887345,14.94572684,3.17E+00,-2.47E+01,0.176000093,0.189813801,1.800330876,7.8649,AA-,42094.2,B+,BBB-
3.87E-03,3.39E-01,5.937510078,0.034440344,0.310288425,182.3996904,4.65E+00,2.48E+00,-36.1345,-0.634472511,0.146774985,1.748927243,-19.9412,0.002712249,2.84E-01,8.03E+00,0.016108819,0.326357295,466.7991355,11.02807377,3.14E+00,-4.97E+01,-0.093581206,0.152217744,1.745249531,-0.9659,AA-,42277.2,B,BBB
4.35E-03,3.07E-01,4.995753503,0.076269512,0.271833709,156.66639,2.43522886,1.97E+00,-16.3702,0.149019608,0.164357074,1.75096398,4.318,0.001955514,2.71E-01,8.082439537,0.032802332,0.309972999,190.3551268,6.456504013,2.75E+00,-4.50E+01,-0.19429513,0.147235077,1.741270166,-5.7383,AA-,42369.1,B+,BBB
4.30E-03,3.29E-01,5.058027122,0.075039494,0.275801972,473.99904,2.49E+00,2.52E+00,144.3298,-0.301388889,0.156854202,1.771613277,1.8288,0.003350094,3.09E-01,6.10E+00,0.049784954,0.291148241,271.0217068,4.502416961,2.59E+00,8.32E+00,-0.238103891,0.150395602,1.732364142,-4.3441,AA-,42460.1,B+,BBB
3.90E-03,3.44E-01,4.540752919,0.054204862,2.72E-01,9.08E+02,3.34E+00,2.54E+00,36.7469,0.188163885,0.142903611,1.75709659,5.4452,0.004106905,3.30E-01,5.13E+00,0.059988553,0.282490351,430.2660791,3.230311579,2.38E+00,3.21E+01,-0.149669477,0.152722468,1.757150272,-2.0873,AA-,42551.1,BB,BBB
3.12E-03,0.368595,4.695067791,0.059223689,0.268868686,445.99995,3.013513176,2.29E+00,-0.8889,0.059504132,0.130184518,1.770380952,1.4856,0.003919159,3.37E-01,4.82E+00,0.06618439,0.272135416,496.166144,2.820426541,2.33E+00,4.10E+01,0.023824684,0.148574851,1.7625137,3.2694,AA-,42643.1,B,BBB
1.64E-03,3.16E-01,5.024091787,0.21954141,0.299953806,435.9992,6.80E-01,1.38E+00,-36.4432,0.017416546,0.141456655,1.894312105,0.7312,0.003242116,0.3396555,4.83E+00,0.102002364,0.27916544,565.9993465,2.381533278,2.18E+00,3.59E+01,-0.009076082,0.142849746,1.798350731,2.3727,AA-,42735.1,B+,BBB
0.002433707,3.26E-01,4.661010814,0.211791831,0.307863915,333.33256,7.78E-01,1.35E+00,10.6194,-0.148825065,0.15535162,1.939331367,-3.676,0.002774894,3.39E-01,4.73E+00,0.136190448,0.287180926,530.8327265,1.952251123,1.89E+00,2.51E+00,0.029064874,0.142474101,1.840280253,0.9965,AA-,42825.1,B+,BBB
0.002144318,0.343989,4.434024793,0.231304629,0.308083579,358.665864,0.752972423,1.306740614,9.3495,-0.044757033,0.155986635,1.956390244,-0.5876,0.002335152,0.3388385,4.703548796,0.18046539,0.296192496,393.4993935,1.305936144,1.583258834,-4.3408,-0.029165355,0.145744857,1.890103667,-0.5117,AA-,42916.3,B+,BBB
0.002632477,0.340935,4.229933181,0.223012682,0.315214742,1195.99998,0.829403592,1.347051336,34.0807,-0.059293044,0.171013504,2.010487112,-1.4472,0.00221324,0.3319235,4.587265144,0.221412638,0.30777901,580.999401,0.759908749,1.347206134,4.4016,-0.058864649,0.155952103,1.950130207,-1.2449,A+,43008.2,B+,BBB+
0.00439347,0.376271,4.879882298,0.116726526,0.360542015,53.2799736,1.463735538,1.542069632,52.7522,-0.129943503,0.163714563,2.134972354,-3.6592,0.002900993,0.34689125,4.551212771,0.195708917,0.322926063,485.3195944,0.955928681,1.387287391,26.70045,-0.095704661,0.161516581,2.010295269,-2.3425,A+,43100.2,B+,BBB+
0.006999955,0.411299,3.828987566,0.125158921,0.319694712,242.66641,1.64333912,1.774125133,45.6,0.053107345,0.159869936,2.15755627,2.8244,0.004042555,0.3681235,4.34320696,0.17405069,0.325883762,462.6530569,1.172362668,1.492496679,35.4456,-0.045221559,0.16264616,2.064851495,-0.7174,A+,43190.2,B+,BBB+
0.010988041,0.436606,3.201421353,0.130684146,0.323154318,610.6662587,1.91431429,1.804439746,70.2602,0.128693994,0.185163938,2.168101799,5.9084,0.006253486,0.39127775,4.0350561,0.148895569,0.329651447,525.6531556,1.462698135,1.616921462,50.673275,-0.001858802,0.169940485,2.117779384,0.9066,A+,43281.3,B+,BBB+
0.009490903,0.435582,3.589208652,0.080915407,0.321072428,212.999598,2.868681455,2.123739072,53.2374,0.062372188,0.17109867,2.171938824,2.6692,0.007968092,0.4149395,3.874874967,0.11337125,0.331115868,279.9030601,1.972517601,1.811093396,55.46245,0.028557506,0.169961777,2.158142312,1.9357,A+,43373.3,B-,BBB+
0.010196712,0.433586,4.08096598,0.073895582,0.370268089,261.1426537,2.838507106,1.98540146,37.2372,0.187855787,0.179122233,2.195206118,8.0192,0.009418903,0.42926825,3.675145888,0.102663514,0.333547387,331.8687301,2.316210493,1.921926353,51.5837,0.108007329,0.173813694,2.173200753,4.8553,A+,43465.3,B-,BBB+
0.009707842,0.159147,6.164594684,0.027035073,0.450455127,8.133203948,5.67766462,1.131506512,11.8027,-0.03865188,0.434460563,3.112992309,-4.268,0.009601315,0.17202575,6.265752028,0.02890377,0.449902721,7.322727962,5.375524473,1.149305435,-4.359925,-0.073242462,0.40686909,3.076876225,-7.9966,BBB,41547.2,BB,AA-
0.014815319,0.218547,4.865840596,0.04136814,0.464188821,5.725505022,4.640564189,1.159262617,20.7718,-0.065961263,0.407743092,3.345042409,-8.058,0.009964742,0.171491,6.272197007,0.030561061,0.452102985,7.033447608,5.133894242,1.144840235,1.19525,-0.056803948,0.408319976,3.143904822,-6.2763,BBB+,41639,BB,BBB+
0.00649037,0.142015,7.675917974,0.064426207,0.441073538,6.497579247,1.919825316,0.980097221,7.5357,-0.081564908,0.384150199,3.307288174,-9.8148,0.010056283,0.1689235,6.289823212,0.039563884,0.45151803,7.040992803,4.514205394,1.104036247,6.033475,-0.056052295,0.413376549,3.213234665,-6.553,BBB+,41729.2,BB,A+
0.013612434,0.191273,4.980949368,0.030065519,0.439329376,10.5914773,6.380421344,1.097548803,30.4926,0.018293974,0.440610295,3.231866572,3.3788,0.011156491,0.1777455,5.921825655,0.040723735,0.448761716,7.736941379,4.654618867,1.092103788,17.6507,-0.041971019,0.416741037,3.249297366,-4.6905,BBB+,41820.1,BB,A+
0.010809479,0.164682,5.762186453,0.060625239,0.445757649,9.16042857,2.688223847,1.079033732,7.6956,-0.025551535,0.441135048,3.25810769,-2.2164,0.011431901,0.17912925,5.821223598,0.049121276,0.447587346,7.993747535,3.907258674,1.078985593,16.623925,-0.038695933,0.418409658,3.285576211,-4.1776,BBB+,41912.2,BB,A+
0.01389712,0.199969,5.375395483,0.106448089,0.474655362,4.673024715,1.657629034,0.884487379,9.3932,-0.046325222,0.418833038,3.475450662,-6.5368,0.011202351,0.17448475,5.948612319,0.065391264,0.450203982,7.730627458,3.161524885,1.010291784,13.779275,-0.033786923,0.421182145,3.318178274,-3.7973,BBB+,42004.2,BB,A+
0.010651833,0.177877,6.413422659,0.119649506,0.472045916,8.816990504,1.227874252,0.830677905,33.1238,-0.043745795,0.389878466,3.599293447,-5.4564,0.012242717,0.18345025,5.632988491,0.079197088,0.457947076,8.310480272,2.988537119,0.972936955,20.1763,-0.024332144,0.422614212,3.391179593,-2.7077,BBB+,42094.3,BB,A+
0.014299694,0.19298,5.134457158,0.025280961,0.45513199,11.41590704,7.45914256,1.005979543,10.5372,0.029627001,0.444741393,3.420997952,5.33,0.012414532,0.183877,5.671365438,0.078000949,0.461897729,8.516587708,3.258217423,0.95004464,15.18745,-0.021498888,0.423646986,3.438462438,-2.2199,BBB+,42185.2,BB,A+
0.010446632,0.159044,6.441844458,0.024422586,0.459324388,9.433074252,6.164447032,1.017840203,11.4448,-0.012082787,0.434798442,3.503936494,-1.5756,0.01232382,0.1824675,5.841279939,0.068950285,0.465289414,8.584749129,4.127273219,0.934746258,16.12475,-0.0181317,0.422062835,3.499919639,-2.0597,BBB+,42277.3,BB,A+
0.011477723,0.182096,6.206619465,0.034737992,0.503452305,8.895977886,4.273800045,1.220262318,22.1934,0.011088727,0.41046567,3.441844494,2.0968,0.011521461,0.175308,6.09676858,0.03584297,0.478124509,9.801145483,5.080117889,1.064775253,14.72513333,0.0176958,0.428154951,3.41948771,2.6449,BBB+,42460.2,BB,A+
0.015905557,0.198285,4.572910567,0.013199759,0.46795811,12.77713887,15.09614857,1.076326601,17.6648,0.055791658,0.470272161,3.26335018,8.7648,0.011922927,0.17663425,5.956381933,0.03282267,0.481331039,10.14145344,6.989369391,1.082362017,17.101,0.024236964,0.434537643,3.380075767,3.5036,BBB+,42551.2,BB,A-
0.016931226,0.21081,4.281719455,0.030384409,0.445275165,14.60163335,7.189229674,1.04307679,46.7712,0.07980139,0.461392384,3.059718744,12.662,0.013544075,0.18957575,5.416350682,0.034313126,0.477818733,11.43359321,7.245565052,1.088671164,28.87646667,0.047208008,0.441186128,3.26902133,7.063,BBB+,42643.2,BB,A-
0.014805785,0.209407,5.248207584,0.047009078,0.456643678,11.62118018,3.882266739,1.120731648,19.5738,0.071804682,0.397972768,3.048560173,7.9944,0.014780073,0.2001495,5.077364268,0.031332809,0.468332315,11.97398257,7.610361257,1.115099339,26.5508,0.054621614,0.435025746,3.203368398,7.8795,BBB+,42735.2,BB,A-
0.018147267,0.224869,3.810521929,0.067028861,0.417520459,14.48176936,3.674622624,0.890253551,38.4129,0.107091724,0.457322701,2.889415241,8.3916,0.016447459,0.21084275,4.478339884,0.039405527,0.446849353,13.37043044,7.460566902,1.032597147,30.605675,0.078622363,0.446740003,3.065261085,9.4532,BBB+,42825.2,BB,A-
