Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
-6.73174557736487E-03,-6.74309539118308E-03,0.048316296525788,0.125858331879597,-3.20417318718868E-02,3.08946085105334E-02,-0.074867673915165,-7.28625131279056E-02,2.67524579409714,2.6035954050563,6.85293320743508,2.41649094970116,5.36589805260162E-03,5.36589805260162E-03,0.316960946578075,0.317495347008091,11.7468529988141,11.7468529986234,24.8119063817804,33.0825418423739,-0.353876187253187,-0.353876187253187,0.873402977805509,0.874875547003564,0.927117560996989,0.93961695171482,BBB+,4T22,BB,A
2.52154370241099E-02,2.52456510846162E-02,0.172890968466786,0.125722371597919,0.067733995424896,3.09590634401871E-02,0.17357442383719,0.173120156830436,2.60717596169366,2.60035264064198,1.64111106138315,2.32885375939147,5.5410822480394E-03,5.5410822480394E-03,0.30668419781827,0.307051678060646,47.3434556876314,47.343455687052,99.9988501699673,99.9988501699673,4.16353182908358E-03,4.16353182908358E-03,0.982898551368024,0.984076296424524,0.927127358254646,0.934394312998274,BBB+,1T23,BBB,AA+
2.99472650714714E-02,0.030000075705207,0.180783950345258,0.125205857707248,7.72959821819316E-02,3.07124133023563E-02,0.203461772055036,0.209728046789375,2.521610760256,2.59927206064296,1.40693917186833,2.22491853641166,0.432385228474696,0.432385228474696,0.293348790008128,0.293866097196913,52.6567527686051,52.6567527684769,1.48782747939047,5.7216930934224,-4.84356299917443E-03,-4.84356299917443E-03,1.04387345426761,1.04571427741217,0.661368041290614,0.84625156502694,BBB+,2T23,BB+,AAA
8.8538739414196E-04,8.86858646718094E-04,7.87982261917963E-02,0.123921237152225,-5.75962670256055E-03,0.029849270064072,-1.36412621037098E-02,-1.37617166144412E-02,2.57511332078129,2.59785198035504,3.77077607577988,2.3130201610669,0.440707868247462,0.440707868247462,0.301090277059834,0.30159060025023,20.3670425378594,20.2720052023837,0.546176207246664,1.1030651433837,-5.61589941523467E-02,-5.61589941523467E-02,0.919737452384527,0.921265784620947,0.652018193547239,0.770509166871574,BBB+,3T23,BB+,AA
-5.54352065089279E-03,-5.55606877410297E-03,5.28532700264588E-02,0.124688290129701,-2.75562479356725E-02,3.06555056766988E-02,-6.49000079816903E-02,-6.32122462955101E-02,2.66689374957293,2.5975396580771,6.13492342927355,2.40431631196188,0.422910861628403,0.422910861628403,0.314217357861193,0.314928609495222,13.1420345405705,13.1010883434017,0.351246336728612,0.474462058577459,0.111819133908103,0.111819133908103,0.883118439775289,0.885117436385809,0.652595951472991,0.709727785140885,BBB+,4T23,BBB-,AA
2.51381844191206E-02,2.51864729275753E-02,0.171608400769118,0.124473765268562,6.73623371534228E-02,3.06490973787697E-02,0.172818130351931,0.172499263095705,2.59958119781151,2.59478470266256,1.63018147732659,2.31881162699613,0.436627410441137,0.436627410441137,0.304043874134403,0.304627918906371,47.7320299685013,47.6575550930932,1.27573379001078,1.29237804285935,1.9534073043852E-03,1.9534073043852E-03,0.986890045791786,0.988785785258312,0.653155610499289,0.657443541660195,BBB+,1T24,BB+,AAA
2.94165828460099E-02,2.94814370288132E-02,0.178140468469981,0.123866279114483,7.57636634112447E-02,3.03255478995541E-02,0.19945725201183,0.205587653536418,2.51679132718053,2.59414595446829,1.41196656804099,2.21973870926351,0.36094646484771,0.36094646484771,0.29110357101556,0.291745361542631,52.6042633217879,52.6042633217871,1.77342946972281,1.48407313669673,-7.20791012018851E-03,-7.20791012018851E-03,1.0460240180697,1.04833016740186,0.696450149581084,0.665621736497081,BBB+,2T24,BB+,AAA
2.85278916065471E-03,2.86162020501271E-03,8.59169830763367E-02,0.125384568832745,5.89318065815827E-03,3.29862343629306E-02,1.40270373595524E-02,1.42190192241712E-02,2.55674001699081,2.59173298829511,3.36578333481179,2.23935365221493,0.755733973712767,0.755733973712767,0.297296438596755,0.298216744265654,42.5009519063808,25.6358395128281,0.355999998186401,0.538778589324083,0.11165215424202,0.11165215424202,0.930957017588837,0.933838871891672,0.542219220234797,0.633752159280228,BBB+,3T24,BB+,AA
-5.92587395350379E-03,-5.94177051753642E-03,5.06926390093637E-02,0.12474507649282,-2.29295907606585E-02,3.39348797958139E-02,-5.35222098287416E-02,-5.24244218872386E-02,2.63804405821175,2.58393543740694,6.26109989617844,2.34631551042466,0.318183158651409,0.318183158651409,0.308947441424531,0.309776214163178,24.8911573529339,16.7077780338789,0.456287737196858,0.320740130164005,-3.27018989369015E-02,-3.27018989369015E-02,0.884821543420292,0.887195138004448,0.709230149084644,0.645756660507335,BBB+,4T24,BBB-,AA
2.47137437337208E-02,0.024762641059394,0.169361278321566,0.124262901006919,7.12406278999649E-02,3.50008794622116E-02,0.180622980907926,0.181212023428999,2.56523497105169,2.57360064227967,1.61031835445012,2.25824449211878,0.459404631303974,0.459404631303974,0.297710055247308,0.298299088850816,93.2770801770628,74.4126853693957,1.22389275960269,1.18771667274827,-5.18380349775704E-03,-5.18380349775704E-03,0.988366723091,0.990322253991714,0.648504318997214,0.644221893891172,BBB+,1T25,BB+,AAA
