Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
5.13271239176926E-02,6.96097123456413E-02,0.576859126357649,0.591694516171712,0.154710234957501,0.167893511679051,0.452797122747446,0.650519143797806,5.09299234082664,5.40441664440155,1.33495417540143,1.03603125061921,2.46190640282795E-02,2.89291980986069E-02,0.526967858678063,0.532332791826156,39.4712628157197,42.9231491821274,26.3505682150915,28.9695444480506,-0.170818564473541,0.110082531194603,0.574660822034362,0.708279674964664,1.08050489001667,1.06402801213834,BBB-,4T19,A-,AAA
4.84000444324021E-02,6.87997083368385E-02,0.569196276112366,0.580380932924245,0.197624814863726,0.184515095809132,0.52571594726941,0.653865435342555,4.70721701132263,5.13315264370797,1.25229763063346,1.14076148518835,1.85786452353617E-02,2.70946767603097E-02,0.507330014609979,0.531648432157469,39.0187156146425,43.1564120469811,35.2004887394856,29.6914704858117,-0.228189992761271,-6.11982266293221E-02,0.565126216150856,0.680940371269734,1.2040187885347,1.0846971045243,BBB-,1T20,BBB+,AAA
4.67270409362929E-02,5.69734592659839E-02,0.565833080220134,0.576260771028361,0.191068148965655,0.185854193695936,0.463211896007182,0.555822788492364,4.32676857706207,4.83066990736157,1.2243221067539,1.20156807258113,0.012462945035039,2.00322801605161E-02,0.498339684394894,0.516277559024659,37.7881748138154,42.3852362887373,52.6621038547223,37.3790010002443,-0.280556317136473,-0.177540688419952,0.560309183918678,0.613043206724186,1.26597531397856,1.15392576444156,BBB-,2T20,BBB+,AAA
0.046910714163138,4.83412308623814E-02,0.564904472368739,0.569198238764722,0.19305696261081,0.184115040349423,0.433502769178389,0.468806933800607,4.00783467993208,4.53370315228586,1.17973368218664,1.24782689874386,6.27054726044278E-03,1.54828003897808E-02,0.4885905164131,0.505307018524009,38.5760637264905,38.713554242667,106.594044148538,55.2018012394594,-0.245145471925708,-0.231177586574248,0.560269018920141,0.565091310256009,1.3278461536899,1.21958628655495,BBB-,3T20,BBB+,AAA
4.55712707332985E-02,4.69022675662829E-02,0.563492641156921,0.56585661746454,0.190689176334374,0.193109775693641,0.395845263479203,0.454568968983546,3.76938517092405,4.20280135981021,1.14584275539275,1.20054904374169,0,9.32803438271087E-03,0.475739242951802,0.492499864592444,38.6093241862813,38.4980695853074,106.594044148538,75.2626702228212,1.21788376007042E-02,-0.185428236055687,0.550717519064591,0.559105484513566,1.37905459930041,1.29422371387589,BBB-,4T20,BBB+,AAA
4.89000110925082E-02,4.70272592313094E-02,0.563679648006041,0.564477460437959,0.205190273547071,0.195001140364478,0.40755907789315,0.425029751639481,3.49933734031059,3.9008314420572,1.04516632560451,1.14876621748445,0,4.68337307387045E-03,0.460238904572161,0.480727087082989,41.2886072534797,39.0655424950167,106.594044148538,93.1110590750844,7.66787302366565E-02,-0.109211055306205,0.567607322517918,0.559725761105332,1.41970472386038,1.34814519770731,BBB-,1T21,BBB+,AAA
4.76713398473919E-02,4.72633339590842E-02,0.564306207419573,0.564095742237819,0.197810603310629,0.196686753950721,0.399860765293841,0.409191968961146,3.53102435064277,3.70189538545237,1.0954951110564,1.11655946856008,0,1.56763681511069E-03,0.459656531491909,0.471056298857243,41.7419872838281,40.0539956125199,106.594044148538,106.594044148538,9.13668772314284E-02,-1.62302567142297E-02,0.572477619213327,0.562767869928994,1.28626792786325,1.35321835117848,BBB-,2T21,BBB+,AAA
4.66925024565887E-02,4.72087810324468E-02,0.564708207886713,0.564046676117312,0.197768596885785,0.197864662519465,0.366680233591352,0.392486335064387,3.30990121522475,3.52741201927554,1.05094814756519,1.08436308490471,0,0,0.445412854021573,0.460261883259361,42.1803040002619,40.9550556809628,106.594044148538,106.594044148538,8.96891188393127E-02,6.74783909770255E-02,0.560163922635312,0.562741595857787,1.33391958610764,1.35473670928292,BBB-,3T21,BBB-,AAA
4.49477604778971E-02,4.70529034685965E-02,0.564707596858753,0.56435041504277,0.196371884812213,0.199285339638925,0.333536499825879,0.376909144151056,3.12669472448455,3.36673940766567,1.01831806729304,1.05248191287979,0,0,0.432194934145038,0.44937580605767,42.1556463270121,41.8416362161455,106.594044148538,106.594044148538,0.088113933825311,8.64621650331772E-02,0.543223535110856,0.560868099869353,1.38094050174058,1.35520818489296,BBB-,4T21,BBB-,AAA
4.50848590377997E-02,4.60991154549194E-02,0.564942532405557,0.564666136142649,0.203050719088627,0.198750451024313,0.322976813368634,0.355763578019926,2.96010318980652,3.23193087003965,0.94468101373185,1.02736058491162,0,0,0.419657200540974,0.439230380049874,42.9638085214826,42.2604365331462,106.594044148538,106.594044148538,4.05729662354168E-02,7.74357240328672E-02,0.537353352210831,0.553304607292581,1.47171583812033,1.36821096345795,BBB-,1T22,BBB-,AAA
