Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
1.83671779154032E-02,1.84828738301325E-02,0.412098118682705,0.379720670495639,0.249573316339762,0.246664221490569,0.226126399909004,0.241764308204464,2.69735893464036,2.88389642728528,1.99806324783306,1.99806324783306,0.100775904529917,0.100775904529917,0.381033830531807,0.383433984641994,12.3650642917287,14.3785539953279,3.60491282850997,3.60491282850997,-6.28517055685867E-02,-6.28517055685867E-02,0.335903382496841,0.338019257307748,0.900585701380954,0.900585701380954,BBB+,4T19,BB,AAA
1.28340868860012E-02,1.29138948221541E-02,0.362495130167784,0.377264190679245,0.226801344483594,0.242574221211269,0.187535547365606,0.202538653026063,2.5937612694998,2.80126579294059,2.24748011260429,2.24748011260429,1.66269880950012E-02,1.66269880950012E-02,0.364941353408128,0.367210717523475,10.5823680545922,11.1708181558041,19.0446715479204,19.0446715479204,3.64543879740846E-02,3.64543879740846E-02,0.318792411282118,0.320774801196696,1.01664317631851,1.01664317631851,BBB+,1T20,BBB+,AA+
1.41082321140234E-02,1.42840837642038E-02,0.37612610685881,0.376629991498586,0.236845222658191,0.235845196803316,0.190033359168352,0.203251127964844,2.51399656628746,2.68885757760561,2.03671794449275,2.03671794449275,5.28078282833034E-03,5.28078282833034E-03,0.353434375883829,0.35783974841579,11.0942506564873,11.0004055770469,64.3171689076702,64.3171689076702,2.68432092684945E-02,2.68432092684945E-02,0.319154179433434,0.323132267450539,1.05097726163176,1.05097726163176,BBB+,2T20,BBB+,AA+
1.36250956504375E-02,1.37849497720829E-02,0.355583106292325,0.37667629606544,0.228470088143362,0.235485502965427,0.18273159855312,0.195189072335211,2.41518104934163,2.57983267412579,1.93469239956184,1.93469239956184,6.16526025328346E-02,6.16526025328346E-02,0.336736634509242,0.340687339907305,10.9544651083816,10.9102002310166,5.67197032776623,5.67197032776623,4.92114175486922E-02,4.92114175486922E-02,0.331157512636486,0.33504276193432,0.978358293382832,0.978358293382832,BBB+,3T20,BB,AA+
2.27486821111057E-02,2.30014475974278E-02,0.451557511702162,0.387474433595346,0.27787505030707,0.243095851516602,0.21783476915309,0.234568207895783,2.3004826173092,2.47719905750391,1.36768661292758,1.36768661292758,5.98542210155009E-02,5.98542210155009E-02,0.319132858471873,0.322678812113453,14.424888478704,14.4214683217048,8.05574027043099,8.05574027043099,0.147599788662069,0.147599788662069,0.340767909025113,0.344554254353911,0.997486245961008,0.997486245961008,BBB+,4T20,BBB-,AA
1.41275842809211E-02,0.014298706453381,0.367022274785532,0.38830485813277,0.231519542009886,0.244077991104272,0.167020505369898,0.179159759639192,2.22432630558419,2.38599305746933,1.63584762152049,1.63584762152049,6.21871456039819E-02,6.21871456039819E-02,0.304412614199982,0.308099850944091,11.258457521049,11.2577481283009,6.28800380186169,6.28800380186169,6.35482802438758E-02,6.35482802438758E-02,0.324327400206656,0.328255857344696,1.00436311242104,1.00436311242104,BBB+,1T21,BBB-,AA+
1.51551623960093E-02,1.53207567926115E-02,0.378037506441924,0.388637387139217,0.239156135047824,0.24456813430237,0.1680063871461,0.178573789030414,2.15901305355216,2.29481240617156,1.48006590884916,1.48006590884916,6.48646561928275E-02,6.48646561928275E-02,0.290072198539005,0.293241701407597,11.7040134207327,11.7044725970099,6.53746928020118,6.53746928020118,5.49284741817466E-02,5.49284741817466E-02,0.325378609111139,0.328933891003545,0.99908621286838,0.99908621286838,BBB+,2T21,BBB-,AA+
0.014429948818911,1.46221603320696E-02,0.357466335102155,0.388751781191636,0.228314621508636,0.244349160970858,0.160187799924244,0.169803655661101,2.09471968303445,2.22046285630195,1.38471654322857,1.38471654322857,6.97593121526358E-02,6.97593121526358E-02,0.276224545384141,0.279903944286115,11.6448360165549,11.5474570435419,6.2135598895945,6.2135598895945,5.09709268379837E-02,5.09709268379837E-02,0.334942145604945,0.339403681639151,1.00818542550321,1.00818542550321,BBB+,3T21,BBB-,AA+
0.02185255001171,0.022140586225522,0.434541709976571,0.384971093333883,0.264976388729483,0.241331483817708,0.18343200504376,0.19546773037758,2.01551113480476,2.14775707749059,0.973686140006922,0.973686140006922,0.073378085874106,0.073378085874106,0.25601937661714,0.25939394168455,14.6380238924027,14.5560074581039,7.94465402276524,7.94465402276524,3.60184051563017E-03,3.60184051563017E-03,0.343465195044361,0.347992374449226,1.00698743513602,1.00698743513602,BBB+,4T21,BBB-,AA+
0.014785879521349,1.49837793908635E-02,0.368891226402181,0.38524437088862,0.230961773100072,0.24108699725704,0.148157142742704,0.157456188449909,1.95772642547969,2.08060263094454,1.07664024366665,1.07664024366665,0.120797606398187,0.120797606398187,0.241253993713513,0.244483029484218,11.9567668216478,11.923912383486,4.14759146354641,4.14759146354641,5.03328511772425E-02,5.03328511772425E-02,0.32766532583184,0.332050923937988,0.971651950021024,0.971651950021024,BBB+,1T22,BBB-,AA+
