Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda de Corto Plazo / Deuda Total,Deuda de Corto Plazo / Deuda Total (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),EBITDA del Trimestre Anualizado / Deuda Corto Plazo,EBITDA del Trimestre Anualizado / Deuda Corto Plazo (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
0.0124,0.0151,0.138287932,0.148285207,0.0169,0.0233,0.0737,0.111962493,6.1663945,6.503225144,5.5307306,5.409485643,0.139518466,0.130797082,0.802875562,0.810840274,12.66397776,13.35721618,1.314533761,1.51823641,0.204167418,0.184991402,0.707679273,0.723482894,0.565747981,0.572549777,BBB+,1T21,B,A-
0.00879,0.0157,0.118378418,0.150837131,0.0037,0.02769,0.016,0.132316549,6.164086867,6.317627318,6.277269161,5.20316536,0.144569071,0.136332454,0.803495338,0.806610324,10.89709019,14.16008142,1.08387675,1.522152905,0.169188682,0.197206643,0.703571098,0.731042746,0.560958555,0.568000529,BBB+,2T21,B,A-
0.0188,0.0162,0.161815894,0.15239922,0.0388,0.0295,0.174816051,0.137265039,5.917678106,6.126081632,4.650083081,5.103087924,0.151296359,0.142303219,0.798117728,0.802390948,16.01233014,14.55665768,1.556842592,1.501349466,0.092264398,0.169649809,0.761982429,0.736587815,0.556342366,0.563412697,BBB+,3T21,B,AA-
0.0256,0.0164,0.19344235,0.152981149,0.0618,0.0303,0.266390736,0.132741935,5.54150992,5.947417348,3.795836427,5.063479817,0.159397572,0.148695367,0.788659699,0.798287082,19.67114099,14.81113477,1.844871377,1.45003112,0.0341,0.124919455,0.778127251,0.737840013,0.551735007,0.558695977,BBB+,4T21,BB,A
0.015,0.0171,0.147676305,0.155328242,0.0271,0.0328,0.107916408,0.141290774,5.43980651,5.765770351,5.015065895,4.934563641,0.146150997,0.1503535,0.785792312,0.794016269,14.48622363,15.26669624,1.451257382,1.484212025,0.124468765,0.104994791,0.730707482,0.743597065,0.563830829,0.558216689,BBB+,1T22,B,AA-
0.0106,0.0175,0.124885549,0.156955025,0.0114,0.0348,0.0447,0.148465757,5.425579864,5.5811436,5.75600797,4.804248343,0.132296397,0.147285331,0.786730997,0.789825184,12.25178827,15.60537076,1.342147024,1.548779594,0.110753627,0.0904,0.722781627,0.748399697,0.57604807,0.561989068,BBB+,2T22,B,AA-
0.0205,0.0179,0.166898157,0.15822559,0.0448,0.0363,0.182464848,0.150377956,5.226028262,5.408231139,4.345972247,4.728220635,0.120132105,0.139494268,0.78097413,0.785539284,17.50819087,15.97933594,2.157524094,1.698949969,0.086,0.0888,0.778663392,0.752569938,0.588597128,0.570052759,BBB+,3T22,BB,A
0.0265,0.018153168,0.194646392,0.158526601,0.0647,0.037,0.2527457,0.146966697,4.941301186,5.258178955,3.631979322,4.687256359,0.108773766,0.126838316,0.773081788,0.781644806,20.87251329,16.27967902,2.88372763,1.958664033,0.0592,0.0951,0.790189464,0.755585491,0.601307201,0.582445807,BBB+,4T22,BB,A
0.0157,0.0183,0.149860513,0.159072653,0.0308,0.038,0.110362801,0.147578295,4.833954094,5.106715852,4.775506588,4.627366532,0.109268518,0.117617696,0.771306866,0.778023445,15.25444448,16.47173423,2.093254844,2.119163398,0.0631,0.0797,0.740535957,0.75804261,0.600867053,0.591704863,BBB+,1T23,BB,A
0.0113,0.0185,0.127088561,0.159623406,0.0153,0.0389,0.0587,0.151057342,5.216583379,5.05446673,5.579824091,4.583320562,0.105479094,0.110913371,0.788991079,0.778588465,13.06146118,16.67415245,1.77096568,2.226368062,0.0659,0.0685,0.734446052,0.760958716,0.600394503,0.597791471,BBB+,2T23,BB,A
