Fecha,Ticker,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10,Ratio11,Ratio12,Ratio13,Ratio14,Ratio15,Ratio16,Ratio17,Ratio18,Ratio19,Ratio20,Ratio21,Ratio22,Ratio23,Ratio24,Ratio25,Ratio26,IssuerRating,SovereignRating
31/03/2016,IQT261467408,0.004303615,0.266054,2.156266237,0.22898117,0.322766364,12.40325645,1.615809839,1.137794653,29.8564,0.021221289,0.44885751,3.058232124,2.6588,0.015730545,0.2885588,1.545090687,0.233423822,0.289779597,20.01035467,2.519170867,0.956062344,20.9724,0.028876944,0.56407206,2.968789362,5.43848,NaN,SD
30/06/2016,IQT261467408,0.008945473,0.287818,2.025701056,0.243176785,0.328277607,9.079216659,1.79587131,1.06121445,24.7637,-0.014082905,0.498104693,3.039449614,-2.1812,0.013365583,0.2871576,1.727002092,0.229855216,0.304195135,17.73789332,2.325468477,1.007770967,21.70976,0.013801704,0.538287124,3.00426888,2.75464,NaN,B-
30/09/2016,IQT261467408,0.003985839,0.258733,2.185556762,0.198977131,0.374666403,9.531648626,1.919434041,1.086734877,14.7645,-0.540940751,0.553056223,3.606775484,-96.2856,0.009537812,0.2773678,1.939386207,0.228618455,0.321966725,15.96441145,2.020951615,1.035769975,21.40006,-0.106000067,0.51770532,3.135613459,-18.8132,NaN,B-
31/12/2016,IQT261467408,0.006121494,0.240569,2.591245301,0.173487965,0.366494198,10.4518921,1.960632409,1.057720758,20.2253,0.031544411,0.518194705,3.549093636,6.1564,0.006374393,0.2639586,2.201940512,0.221533096,0.336633308,13.85954136,1.772315269,1.061629494,26.74192,-0.108730788,0.493769272,3.254146969,-19.36992,NaN,B-
31/03/2017,IQT261467408,0.012771427,0.299843,1.86245566,0.155556163,0.362989412,16.7650324,3.00438575,1.136109419,36.8783,0.000438573,0.565773965,3.497249124,0.6564,0.00722557,0.2706034,2.164245003,0.200035843,0.351038797,11.64620925,2.05922667,1.095914831,25.29764,-0.100363876,0.516797419,3.350159996,-17.79904,NaN,B-
30/06/2017,IQT261467408,0.007980015,0.259964,2.224063423,0.14026084,0.369663969,22.9999326,2.777966993,1.235146594,-6.4202,0.003523819,0.554060806,3.493460846,0.908,0.00796085,0.2693854,2.17780444,0.182291777,0.360418318,13.76554448,2.2916581,1.115385219,18.04232,-0.10390337,0.537838078,3.437205741,-18.1492,B,B
30/09/2017,IQT261467408,0.006611979,0.257291,2.196739334,0.141490311,0.374307368,9.313391199,2.781818075,1.278602664,17.5778,0.001408365,0.572610366,3.523726587,0.7708,0.007494151,0.26328,2.212012096,0.161954482,0.36962427,13.81237938,2.488847453,1.158862862,16.60514,-0.100805116,0.552739213,3.534061135,-17.5588,B,B
31/12/2017,IQT261467408,0.001674846,0.246186,2.179208017,0.205879736,0.377805417,13.57464729,1.742728514,1.190433547,30.5752,0.172522768,0.550615165,3.315466161,33.762,0.007031952,0.2607706,2.210742347,0.163335003,0.370252073,14.62097912,2.453506348,1.179602596,19.76728,0.041887588,0.552251001,3.475799271,8.45072,B+,B+
31/03/2018,IQT261467408,0.00826786,0.310288,1.70252502,0.185697501,0.36679529,17.88103137,2.501804235,1.209218788,37.6491,0.080015299,0.54918435,3.214826673,14.7656,0.007461225,0.2747144,2.032998291,0.16577691,0.370312291,16.10680697,2.561740713,1.209902202,23.25204,0.051581765,0.55844893,3.408945878,10.17256,B+,B+
30/06/2018,IQT261467408,0.002292085,0.266021,2.218877735,0.20440602,0.363972789,4.069554833,1.746792844,1.224099542,58.2416,0.021422276,0.48852645,3.140740252,2.9116,0.005365357,0.26795,2.104282706,0.175546882,0.370508967,13.56771146,2.310222132,1.227500227,27.5247,0.055778505,0.542999427,3.337644104,10.6236,B+,B+
30/09/2018,IQT261467408,0.011871472,0.300244,2.077895691,0.213059162,0.35076479,6.468329385,1.82260196,1.174791833,114.1612,0.10894643,0.453663357,2.948859262,17.4668,0.006143648,0.276006,2.075049159,0.190106546,0.366729131,10.26139082,2.119149125,1.215429275,51.64098,0.076863028,0.522919938,3.228723787,13.93536,B+,B+
31/12/2018,IQT261467408,0.008735272,0.221821,2.150152895,0.193465402,0.337095178,13.51131569,1.995246122,1.164531288,88.6801,0.119019036,0.586610276,2.743195247,19.7648,0.006568307,0.268912,2.065731872,0.200501564,0.359286693,11.10097571,1.961834735,1.192614999,65.86144,0.100385162,0.52571992,3.072617519,17.73416,B+,B+
0/01/1900,IQT545044190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AA-
31/03/2013,IQT545044190,0.06979588,0.535277,-0.01152274,0.164587173,0.518938325,40.46181,3.408952054,1.798791415,NaN,0.490777035,0.543943812,5.819890511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AA-
30/06/2013,IQT545044190,NaN,0.528669,-0.009389268,0,NaN,21.0841609,NaN,NaN,NaN,0.412321395,NaN,NaN,162.3356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AA-
30/09/2013,IQT545044190,NaN,0.515159,0,NaN,NaN,60.33145508,NaN,NaN,NaN,0.451415525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AA-
31/12/2013,IQT545044190,0.094061163,0.543771,-0.241808403,0.25016125,0.376524874,105.3538749,4.043231811,1.731090562,NaN,0.444171779,0.700368025,3.137046913,NaN,0.081928522,0.530719,-0.065680103,0.138249474,0.4477316,56.80782522,3.726091933,1.764940988,NaN,0.449671434,0.622155918,4.478468712,162.3356,NaN,AA-
31/03/2014,IQT545044190,0.048866417,0.494721,-0.167969079,0.252318929,0.36822383,67.44462721,2.297178059,1.814492831,28.1929,0.465630455,0.43141579,2.740694332,NaN,0.07090782,0.5235194,-0.086137898,0.166766838,0.42122901,58.93518561,3.249787308,1.781458269,28.1929,0.452863238,0.558575876,3.899210585,162.3356,NaN,AA-
30/06/2014,IQT545044190,0.042458419,0.475619,0.08285576,0.210482248,0.38528348,73.1803634,2.295283736,1.94368199,31.6426,0.78650688,0.391356945,2.611301009,97.1432,0.061795333,0.5115878,-0.067262198,0.178240607,0.376677395,65.47889629,2.878564535,1.829755128,29.91775,0.512009207,0.507713587,2.829680751,129.7394,NaN,AA-
30/09/2014,IQT545044190,0.018700881,0.325806,-2.184665995,0.224609895,0.274995481,42.09588617,1.528252853,3.006825285,-2.801,0.179927506,0.289728073,1.794867437,12.6792,0.05102172,0.4710152,-0.502317543,0.23439308,0.351256916,69.68124135,2.540986615,2.124022667,19.0115,0.465530429,0.453217208,2.570977423,54.9112,NaN,AA-
31/12/2014,IQT545044190,0.035267581,0.38718,-1.580630758,0.276456823,0.25639924,30.16662268,2.118504592,2.697242472,-0.5593,0.226746629,0.387847092,1.806529099,17.1612,0.047870892,0.4454194,-0.818443695,0.242805829,0.332285381,63.64827487,2.45649021,2.238666628,14.1188,0.42059665,0.440143185,2.418087758,42.32786667,A+,AA-
31/03/2015,IQT545044190,0.01017484,0.317015,-3.322147948,0.037837735,0.205896631,46.51778,11.1034902,3.582098205,-19.5222,0.166025825,0.272868921,1.622699523,7.4792,0.031093628,0.4000682,-1.434511604,0.200341126,0.298159732,51.88105589,3.868541888,2.608868157,7.3906,0.364967459,0.354643364,2.11521828,33.6157,A+,AA-
30/06/2015,IQT545044190,0.018297525,0.286885,-2.799980525,0.042954675,0.18694604,48.70429203,10.25693038,3.398166108,-17.943,1.523487281,0.287102035,1.53297644,72.2092,0.024979849,0.358501,-1.960913893,0.158468275,0.261904174,48.13298886,5.460492351,2.925602812,-1.83658,0.576538824,0.325780613,1.873674702,41.3344,A+,AA-
30/09/2015,IQT545044190,0.018297525,0.286885,-2.799980525,0.042954675,0.18694604,48.70429203,10.25693038,3.398166108,-17.943,1.523487281,0.287102035,1.53297644,72.2092,0.02014767,0.3207542,-2.53748115,0.12496276,0.222236686,43.23777458,7.052821679,3.216499636,-11.7537,0.723934904,0.304929631,1.658009788,36.3476,A+,AA-
31/12/2015,IQT545044190,0.035344187,0.396665,-1.165267921,0.052197608,0.154978049,115.3852555,18.57898182,2.530128514,35.1815,0.361809918,0.378894949,1.473144385,21.152,0.023476332,0.334926,-2.333601535,0.090480303,0.1982332,57.89564846,10.46296747,3.121160282,-4.1572,0.760311387,0.322763007,1.593665177,38.04216,A+,AA-
31/03/2016,IQT545044190,0.014026615,0.395054,-1.515728629,0.074501047,0.158515571,74.93322303,8.879169086,2.576336978,72.9543,0.221840887,0.2654301,1.460493149,8.552,0.019228139,0.3365008,-2.32062111,0.050089148,0.178656466,66.84896853,11.81510037,3.096979183,10.54552,0.759330238,0.298279608,1.524457987,36.32032,A+,AA-
30/06/2016,IQT545044190,0.021499134,0.350469,-0.286050728,0.059145895,0.193170232,72.00626342,9.623381918,1.858838226,71.0015,0.234807489,0.313720516,1.584902889,11.2424,0.021492997,0.3431916,-1.713401666,0.05435078,0.176111186,71.94666521,11.51907872,2.752327187,28.65026,0.773086571,0.306449927,1.51689866,37.07296,A+,AA-
30/09/2016,IQT545044190,0.019818055,0.387029,-0.431604179,0.062659629,0.193020627,79.47304472,9.617390194,2.021711082,86.3259,0.222296746,0.300542066,1.578104416,10.3304,0.021797103,0.3632204,-1.239726396,0.058291771,0.177326104,78.10041575,11.39117068,2.477036182,49.50404,0.512848464,0.309137933,1.525924256,24.6972,A+,AA-
31/12/2016,IQT545044190,0.042097029,0.437143,-0.547439757,0.150608313,0.18503013,132.8216289,6.806635124,1.820035423,57.9065,0.335317758,0.43391068,1.60407435,23.0596,0.026557004,0.393272,-0.789218243,0.079822498,0.176942922,94.92388312,10.70111163,2.161410045,64.67394,0.27521456,0.338499662,1.540143838,14.86728,A+,AA-
31/03/2017,IQT545044190,0.020498725,0.438762,-0.872408029,0.162396983,0.180998082,100.1597586,4.545075974,1.946401339,134.4135,0.27597916,0.304483714,1.578219345,12.5672,0.023587912,0.4016914,-0.730646264,0.101862373,0.182146928,91.87878373,7.894330459,2.04466461,84.52034,0.258048408,0.323617415,1.56115883,13.15032,A+,AA-
30/06/2017,IQT545044190,0.032209949,0.420552,-0.702393411,0.17633254,0.171630673,105.5249078,5.130351034,1.741902323,87.2836,0.292583293,0.369194098,1.582210556,16.8852,0.027224578,0.406791,-0.567979221,0.122228672,0.184769949,97.99712069,7.144566849,1.877777679,87.3862,0.272196889,0.344370215,1.585502311,14.81696,A+,AA-
30/09/2017,IQT545044190,0.028651196,0.41526,-0.800307149,0.178352628,0.158483408,122.5700761,5.59622559,1.712048455,72.4683,0.32052538,0.380924081,1.576743185,19.594,0.028654991,0.4197492,-0.670830505,0.146070019,0.177832584,108.1098832,6.339135583,1.848419725,87.67956,0.289340467,0.357810928,1.58387037,16.48728,A+,A+
31/12/2017,IQT545044190,0.03723476,0.374187,-0.762850887,0.049848837,0.181789686,147.2416978,19.2759412,1.966387663,33.4708,0.289938334,0.466821847,1.666230259,23.506,0.032138332,0.4171808,-0.737079846,0.14350786,0.175586396,121.6636138,8.270845785,1.837355041,77.10854,0.302868785,0.391066884,1.601495539,19.1224,A+,A+
31/03/2018,IQT545044190,0.013975268,0.322547,-1.059484899,0.048011597,0.175078508,68.00333891,13.25546171,1.891281938,18.0126,0.123829361,0.345446534,1.64312915,6.1532,0.02651398,0.3942616,-0.839488875,0.122988517,0.173596072,108.6999559,9.560611104,1.851604344,69.12976,0.260571106,0.373374055,1.609306499,15.74112,A+,A+
30/06/2018,IQT545044190,0.010067005,0.160417,-0.906290045,0.099157814,0.173339509,42.8060796,3.791994052,1.443360374,-38.4933,0.107760751,0.406295267,1.685721782,6.7324,0.024427636,0.3385926,-0.846265278,0.110340683,0.172064357,97.22922006,9.409994719,1.750996151,34.5484,0.226927424,0.393736365,1.630806987,14.57416,A+,A+
30/09/2018,IQT545044190,0.010067005,0.160417,-0.906290045,0.099157814,0.173339509,42.8060796,3.791994052,1.443360374,-38.4933,0.107760751,0.406295267,1.685721782,6.7324,0.019999047,0.2865656,-0.887044605,0.094905738,0.172406124,84.68545441,9.142323323,1.691287761,9.39302,0.189962916,0.401156599,1.651509232,12.5436,A+,A+
31/12/2018,IQT545044190,0.032243832,0.311635,-0.441461396,0.167669952,0.148215085,109.5889941,6.408544543,1.253424789,17.6387,0.282405907,0.511046982,1.636489565,23.4516,0.020717574,0.2658406,-0.815275454,0.092769203,0.17035246,82.089238,9.304787113,1.599563028,-1.5729,0.182339021,0.427181179,1.663458508,13.31512,A+,A+
31/12/2012,IQT423759396,0.034937105,0.411954,0.09009727,0.120754717,0.056260283,411.7413786,24.92965378,4.132100992,77.8706,0.241027627,0.411124675,1.281395586,14.3132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,B+,AA-
31/03/2013,IQT423759396,0.016338134,0.377163,0.642616807,0.927882163,0.283958814,138.7344064,0.311441343,1.057841383,20.9608,0.124722592,0.217568171,1.783833251,7.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,B+,AA-
30/06/2013,IQT423759396,0.014088897,0.382146,1.427982205,0.063111473,0.191138658,664.3990356,7.80268979,2.502644943,20.1881,0.082710227,0.246304232,1.569395809,3.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,B+,AA-
30/09/2013,IQT423759396,0.016619129,0.444883,1.713127732,0.143483856,0.228392794,366.4180541,3.211572835,1.844111028,42.614,0.161508923,0.236568764,1.650682515,7.0012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,B+,AA-
31/12/2013,IQT423759396,0.01750349,0.434113,2.194790453,0.25542778,0.265855267,NaN,1.482578949,1.408942324,22.0307,0.146376812,0.231914784,1.702264375,6.4544,0.019897351,0.4100518,1.213722894,0.302131998,0.205121163,395.3232187,7.54758734,2.189128134,36.73284,0.151269236,0.268696125,1.597514307,7.77376,B+,AA-
31/03/2014,IQT423759396,0.014423347,0.408309,2.648520937,0.344733867,0.287541654,415.5419023,0.917311043,1.188892899,6.9726,0.142391915,0.222695984,1.733770527,6.338,0.0157946,0.4093228,1.725407627,0.346927828,0.251377437,396.2733496,2.745118792,1.600486515,22.55324,0.131542093,0.231010387,1.687989295,6.17872,B+,AA-
