Ticker,Fecha,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10,Ratio11,Ratio12,Ratio13,Ratio14,Ratio15,Ratio16,Ratio17,Ratio18,Ratio19,Ratio20,Ratio21,Ratio22,Ratio23,Ratio24,Ratio25,Ratio26,IssuerRating,SovereignRating
IQ20504010,30/09/2015,0.002150772,0.101874,9.651140302,0.09974612699999999,0.357703631,6.0045921689999995,0.676250557,3.0390140089999997,-53.2176,0.133408752,0.236844697,2.079558174,11.2812,0.003298024,0.10544400000000001,7.860543272999999,0.126461525,0.338238078,7.90915821,0.8140111859999999,2.572635623,-54.51166667,0.07521932,0.292242389,1.978038035,6.305333332999999,BB+,BBB
IQ20504010,31/12/2015,-0.048194632,,,0.091841967,0.301491307,,,2.627815691,,-0.25199781,-0.35562728299999996,1.758513136,-28.1544,-0.00958,0.10544400000000001,7.860543272999999,0.09530723599999999,0.32599420100000004,7.90915821,1.085348248,2.759656133,-54.51166667,-0.006584963,0.130274971,1.9174050619999998,-2.3096,BB+,BBB
IQ20504010,31/03/2016,-0.010428502,-0.250226,,0.09765435199999999,0.29830465100000003,-5.551376919,-0.83843962,2.437673802,,0.091562956,0.097609252,1.7613782480000002,-8.3116,-0.012211655,-0.003247333,6.786446462000001,0.092574407,0.318910184,4.704670893,0.616538701,2.817720574,-44.21945,0.011292726000000001,0.088275669,1.874548214,-4.6835,BB,BBB-
IQ20504010,30/06/2016,0.00105431,0.129858,3.7615929610000003,0.09467503699999999,0.26773722699999997,5.080905769,0.751221314,3.1369063710000002,,0.133519697,0.14663695599999998,1.905519556,-0.3208,-0.013854513,-0.0061646669999999995,6.706366631,0.095979371,0.306309204,1.844707006,0.19634408399999997,2.810352468,-53.2176,0.026623399,0.031365905,1.876242279,-6.3764,BB,BBB-
IQ20504010,30/09/2016,0.00168273,0.139818,3.1398141280000003,0.088472176,0.2594907,6.056087793,0.9878157670000001,2.679496099,,0.18241094100000002,0.16219646199999999,1.8988031669999998,1.23,-0.013971523999999999,0.006483333000000001,3.4507035439999996,0.09316088300000001,0.281755971,1.8618722140000001,0.30019915399999997,2.7204729910000003,,0.038873946,0.012703846999999999,1.831053527,-8.8892,BB,BBB-
IQ20504010,31/12/2016,0.00478183,0.156315,2.356751236,0.11926245099999999,0.258564335,8.785581743,1.1711748229999999,2.321413945,,0.200070479,0.231043324,1.8927308859999998,7.2244,-0.000727408,0.04394125,3.086052775,0.100016004,0.27102422800000003,3.5927995960000003,0.517943071,2.643872554,,0.15189101800000002,0.159371499,1.864607964,-0.0445,BB,BBB-
IQ20504010,31/03/2017,-0.0009508110000000001,0.067498,5.861685238,0.131576012,0.252831955,3.269621986,0.413337911,2.164150356,,0.172835596,0.203715005,1.860010608,0.0384,0.001642015,0.12337225,3.7799608910000004,0.10849641900000001,0.25965605399999997,5.798049322000001,0.8308874540000001,2.575491692,,0.17220917800000002,0.18589793699999999,1.8892660540000001,2.043,BB,BBB-
IQ20504010,30/06/2017,-0.00013156,0.058829,7.778866472000001,0.06491965599999999,0.302304245,2.249357434,0.525646576,2.7955583789999996,-7.0979,0.254568968,0.175356887,1.971999088,1.6104,0.001345547,0.10561500000000001,4.784279268,0.101057574,0.268297809,5.090162239,0.7744937690000001,2.490154695,-7.0979,0.20247149600000003,0.19307792,1.9058859369999999,2.5258,BB,BBB-
IQ20504010,30/09/2017,-0.011673242,-0.19068,,0.200639885,0.323364945,-6.813274208999999,-0.498147639,2.048322485,,0.22715228399999998,0.16949743899999997,2.022621114,-5.0976,-0.001993446,0.0229905,5.332434315,0.129099501,0.28426637,1.872821738,0.403002918,2.332361291,-7.0979,0.213656832,0.194903164,1.9368404240000001,0.9439,BB,BBB-
IQ20504010,31/12/2017,-0.015524088,-0.23345500000000002,,0.18349133,0.310965735,-10.46093403,-0.908515353,2.11743429,,0.08719056900000001,0.222053273,2.0217373380000003,-12.7884,-0.007069925,-0.074452,6.820275855,0.145156721,0.29736672,-2.938807205,-0.116919626,2.281366378,-7.0979,0.18543685399999998,0.192655651,1.9690920369999998,-4.0593,BB-,BBB-
IQ20504010,31/03/2018,-0.010009235,-0.09400499999999999,,0.193938937,0.317723827,-4.492696254,-0.376919688,1.802665212,,0.256294994,0.247065819,2.082033888,-4.5536,-0.009334531,-0.11482775,7.778866472000001,0.16074745199999999,0.31358968800000003,-4.879386765,-0.314484026,2.190995092,-7.0979,0.20630170399999997,0.203493354,2.024597857,-5.2073,BB-,BBB-
IQ20504010,30/06/2018,0.013121678999999999,0.15676700000000002,1.87053921,0.20339379300000002,0.33292543199999997,6.681510779,1.288251865,1.647321031,65.5492,0.077998015,0.55645596,2.109500667,10.0776,-0.006021220999999999,-0.09034325,1.87053921,0.19536598600000002,0.321244985,-3.7713484289999997,-0.123832704,1.903935755,65.5492,0.162158965,0.298768123,2.058973252,-3.0905,BB-,BBB-
IQ20504010,30/09/2018,0.017957393999999998,0.168593,1.80151732,0.11957076300000001,0.299913586,19.98508574,2.536162897,1.7429465430000002,96.1837,0.14903251,0.539459377,1.98802714,17.6056,0.0013864379999999998,-0.000525,1.836028265,0.17509870600000002,0.315382145,2.9282415580000003,0.63474493,1.827591769,80.86645,0.142629022,0.39125860700000004,2.050324758,2.5853,BB-,BBB-
IQ20504010,31/12/2018,0.004896839,0.122151,2.557815942,0.07959816,0.296336414,12.83379853,2.6340535469999997,1.77263019,81.032,0.039319373,0.5086459870000001,1.962081133,1.94,0.006491669,0.0883765,2.076624157,0.149125413,0.311724815,8.751924698,1.520387155,1.741390744,80.92163333,0.13066122300000002,0.462906786,2.035410707,6.2674,BB-,BBB-
IQ20504010,31/03/2019,0.013021951,0.141233,2.467014364,0.08793844099999999,0.29352272100000004,14.9496024,2.7576446810000004,1.7440657169999998,8.3902,0.175137415,0.503990802,1.892950654,17.0068,0.012249466,0.14718599999999998,2.1742217090000002,0.122625289,0.305674538,13.61249936,2.3040282480000003,1.72674087,62.788775,0.110371828,0.527138031,1.988139899,11.6575,BB-,BBB-
IQT261467408,31/12/2012,0.02308972,0.215459,0.760152407,0.292563143,0.21393638399999998,33.31137425,3.2485912530000003,0.876636407,48.2129,0.054023964,0.94370161,2.557549584,13.4832,,,,,,,,,,,,,,,B-
IQT261467408,31/03/2013,0.029579027,0.254481,0.749842004,0.246898263,0.216476908,31.19736154,4.144198343,0.934658955,9.7685,0.067511001,0.8703917790000001,2.525882665,15.444,,,,,,,,,,,,,,,B-
IQT261467408,30/06/2013,0.013838686999999999,0.17993699999999999,1.19889887,0.21717276600000002,0.24441579,19.32924219,3.020656249,0.9856896829999999,3.1078,0.024383573999999998,0.891077448,2.701371366,5.9804,,,,,,,,,,,,,,,B-
IQT261467408,30/09/2013,0.030951739,0.271448,0.728348381,0.23492867,0.234348881,28.15394786,4.297084761,0.913479989,65.7265,0.058323709,0.8715377009999999,2.736394265,14.6984,0.024364793,0.23033125,0.8593104159999999,0.247890711,0.22729449100000002,27.99798146,3.677632652,0.9276162590000001,31.703925,0.051060562000000004,0.8941771340000001,2.63029947,12.4015,,CCC+
IQT261467408,31/12/2013,0.021630591,0.25440799999999997,0.82272779,0.27638758199999997,0.23518566300000002,17.47453076,2.920352145,1.051999512,52.9593,0.07582826,0.746163207,2.810841625,16.8992,0.024000011,0.2400685,0.874954261,0.24384682,0.23260681100000002,24.03877059,3.595572875,0.971457035,32.890525,0.056511636,0.8447925340000001,2.69362248,13.2555,,CCC+
IQT261467408,31/03/2014,0.025691514,0.27263200000000004,1.063428605,0.28546677,0.22661744,21.3264991,3.0292554210000002,0.9348823140000001,76.2969,0.09395382199999999,0.718799812,2.739884393,20.1736,0.023028133,0.24460625,0.9533509109999999,0.253488947,0.235141944,21.57105498,3.316837144,0.971512875,49.522625,0.063122341,0.806894542,2.747122912,14.4379,,CCC+
IQT261467408,30/06/2014,0.030246841,0.287517,0.855067026,0.23586845899999997,0.247542846,20.91194155,3.729408209,1.0429400659999999,104.3863,0.04319275400000001,0.757350025,2.8829354960000004,9.7192,0.027130171,0.27150125,0.8673929509999999,0.25816287,0.235923708,21.96672982,3.4940251339999997,0.98582547,74.84225,0.067824636,0.7734626859999999,2.792513945,15.3726,,CCC-
IQT261467408,30/09/2014,0.039656215,0.354628,0.613377232,0.252962254,0.239585975,30.22862521,4.362167003,0.983473809,103.1788,0.084063964,0.745497825,2.9145034260000005,19.066,0.02930629,0.29229625,0.838650163,0.262671266,0.237232981,22.48539916,3.510295695,1.003323925,84.205325,0.0742597,0.741952717,2.837041235,16.4645,,SD
IQT261467408,31/12/2014,0.00518331,0.200747,1.305010784,0.26924247,0.236413591,14.91336818,2.2827844919999998,0.788891804,41.4224,0.03664644,0.723822128,2.8655006110000003,7.2664,0.02519447,0.278881,0.959220912,0.260884988,0.23753996300000002,21.84510851,3.3509037810000004,0.937546998,81.3211,0.064464245,0.736367447,2.850705982,14.0563,,SD
IQT261467408,31/03/2015,0.02077028,0.294824,1.116144032,0.261019818,0.256199915,20.44152337,2.7643832610000003,0.802671334,21.0769,0.061293297000000004,0.627029371,2.862052025,11.238,0.023964162,0.284429,0.972399769,0.25477325,0.24493558199999999,21.62386458,3.284685741,0.904494253,67.5161,0.056299114000000004,0.713424837,2.88124789,11.8224,,SD
IQT261467408,30/06/2015,0.023124693999999998,0.307682,1.123636183,0.205160935,0.285808452,18.39905801,3.442018347,0.946739838,16.313,0.058068104,0.6559652420000001,2.950052589,11.5536,0.022183625,0.28947025,1.0395420579999999,0.24709636899999998,0.254501983,20.99564369,3.2128382760000003,0.8804441959999999,45.497775,0.06001795099999999,0.6880786409999999,2.898027163,12.280999999999999,,SD
IQT261467408,30/09/2015,0.021938591,0.307615,1.278473778,0.20891476,0.29316128399999997,20.97624251,3.203814139,0.9284231620000001,-6.484,0.045198015999999994,0.637874945,2.956426087,8.94,0.017754218999999998,0.277717,1.205816194,0.236084496,0.26789581100000004,18.68254802,2.92325006,0.866681535,18.082075,0.050301464000000004,0.661172922,2.9085078280000003,9.7495,,SD
IQT261467408,31/12/2015,0.008515544,0.266619,2.050933204,0.26304243,0.290961968,27.83169299,1.5698287480000002,0.964682734,44.0997,-0.041395985,0.45063323200000005,3.017183985,-7.1979999999999995,0.018587277,0.294185,1.3922967990000001,0.23453448600000001,0.281532905,21.91212922,2.745011124,0.910629267,18.7514,0.030790857999999997,0.592875698,2.946428671,6.1334,,SD
IQT261467408,31/03/2016,0.004303615,0.266054,2.156266237,0.22898117,0.322766364,12.40325645,1.615809839,1.137794653,29.8564,0.021221288999999997,0.44885751,3.058232124,2.6588,0.014470611000000001,0.28699250000000004,1.6523273509999998,0.22652482399999999,0.298174517,19.90256249,2.4578677680000003,0.994410097,20.946275,0.020772856,0.548332732,2.9954736960000004,3.9886,,SD
IQT261467408,30/06/2016,0.008945473,0.28781799999999996,2.025701056,0.243176785,0.32827760699999997,9.079216659,1.79587131,1.06121445,24.7637,-0.014082905,0.498104693,3.0394496139999996,-2.1812,0.010925806000000001,0.2820265,1.8778435690000002,0.23602878600000002,0.308791806,17.57260215,2.046331009,1.02302875,23.05895,0.0027351040000000004,0.508867595,3.017822952,0.5549,,B-
IQT261467408,30/09/2016,0.003985839000000001,0.258733,2.185556762,0.198977131,0.374666403,9.531648626,1.919434041,1.086734877,14.7645,-0.540940751,0.553056223,3.606775484,-96.2856,0.006437618000000001,0.269806,2.104614315,0.233544379,0.329168085,14.71145368,1.725235985,1.0626066779999999,28.371075,-0.143799588,0.487662914,3.180410302,-25.7515,,B-
IQT261467408,31/12/2016,0.006121494,0.240569,2.591245301,0.173487965,0.366494198,10.4518921,1.960632409,1.0577207579999999,20.2253,0.031544411,0.518194705,3.5490936360000003,6.1564,0.005839105,0.2632935,2.239692339,0.211155763,0.34805114299999995,10.36650346,1.8229369,1.0858661840000001,22.402475,-0.125564489,0.504553283,3.313387715,-22.4129,,B-
IQT261467408,31/03/2017,0.012771427,0.29984299999999997,1.86245566,0.155556163,0.362989412,16.7650324,3.00438575,1.136109419,36.8783,0.00043857300000000004,0.565773965,3.4972491239999997,0.6564,0.007956058,0.27174075,2.166239695,0.192799511,0.358106905,11.45694745,2.1700808769999997,1.085444876,24.15795,-0.130760168,0.533782396,3.4231419639999996,-22.9135,,B-
IQT261467408,30/06/2017,0.007980015,0.259964,2.224063423,0.14026084,0.369663969,22.9999326,2.777966993,1.2351465940000002,-6.4202,0.003523819,0.554060806,3.493460846,0.9079999999999999,0.007714694,0.26477725,2.215830286,0.167070525,0.368453495,14.93712643,2.415604798,1.128927912,16.361975,-0.126358487,0.547771425,3.536644772,-22.1412,B,B
IQT261467408,30/09/2017,0.0066119790000000005,0.257291,2.196739334,0.141490311,0.374307368,9.313391199,2.781818075,1.278602664,17.5778,0.001408365,0.572610366,3.523726587,0.7708,0.008371229,0.26441675,2.218625929,0.15269882,0.368363737,14.88256207,2.631200806,1.1768948590000001,17.0653,0.009228792,0.552659961,3.515882548,2.1229,B,B
IQT261467408,31/12/2017,0.001674846,0.24618600000000002,2.1792080169999997,0.205879736,0.37780541700000003,13.57464729,1.742728514,1.190433547,30.5752,0.17252276800000002,0.550615165,3.3154661610000002,33.762,0.007259567,0.26582100000000003,2.1156166080000003,0.160796763,0.37119154200000004,15.66325087,2.576724833,1.210073056,19.652775,0.044473382,0.560765075,3.457475679,9.0243,B+,B+
IQT261467408,31/03/2018,0.00826786,0.310288,1.70252502,0.18569750100000001,0.36679529,17.88103137,2.501804235,1.209218788,37.6491,0.080015299,0.54918435,3.214826673,14.7656,0.006133675,0.26843225,2.075633948,0.16833209699999999,0.372143011,15.94225061,2.4510794540000003,1.228350398,19.845475,0.064367563,0.556617672,3.386870067,12.5516,B+,B+
IQT261467408,30/06/2018,0.002292085,0.266021,2.218877735,0.20440602,0.36397278899999996,4.069554833,1.746792844,1.224099542,58.2416,0.021422276,0.48852645,3.140740252,2.9116,0.004711692,0.26994650000000003,2.074337526,0.184368392,0.370720216,11.20965617,2.193285917,1.225588635,36.010925,0.068842177,0.540234083,3.298689918,13.0525,B+,B+
IQT261467408,30/09/2018,0.011871472,0.300244,2.077895691,0.213059162,0.35076479,6.468329385,1.82260196,1.174791833,114.1612,0.10894643,0.45366335700000004,2.948859262,17.4668,0.006026566,0.28068475,2.044626616,0.202260605,0.364834572,10.49839072,1.9534818880000002,1.199635927,60.156775,0.095726693,0.510497331,3.1549730869999997,17.2265,B+,B+
IQT261467408,31/12/2018,0.008735271999999999,0.221821,2.150152895,0.19346540199999998,0.337095178,13.51131569,1.995246122,1.164531288,88.6801,0.119019036,0.586610276,2.743195247,19.7648,0.0077916719999999995,0.2745935,2.037362835,0.19915702100000002,0.35465701200000005,10.48255782,2.01661129,1.193160363,74.683,0.08235076,0.519496108,3.011905358,13.7272,B+,B+
IQT261467408,31/03/2019,0.008431378,0.29282600000000003,2.2291187690000003,0.21263885600000001,0.352633236,17.82928985,1.75893789,1.133862172,62.9319,-0.062525304,0.450408666,2.8310771160000003,-8.4376,0.007832552,0.270228,2.169011273,0.20589236,0.35111649799999994,10.46962244,1.830894704,1.1743212090000001,81.0037,0.04671561,0.494802187,2.9159679689999995,7.9264,B+,B+
IQT545044190,0/01/1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA-
IQT545044190,31/03/2013,0.06979588,0.535277,0.0,0.164587173,0.518938325,40.46181,3.408952054,1.798791415,,0.490777035,0.5439438120000001,5.8198905110000005,,,,,,,,,,,,,,,,AA-
IQT545044190,30/06/2013,,0.528669,0.0,0.0,,21.0841609,,,,0.412321395,,,162.3356,,,,,,,,,,,,,,,AA-
IQT545044190,30/09/2013,,0.515159,0.0,,,60.33145508,,,,0.451415525,,,,0.06979588,0.526368333,0.0,0.082293586,0.518938325,40.62580866,3.408952054,1.798791415,,0.451504652,0.5439438120000001,5.8198905110000005,162.3356,,AA-
IQT545044190,31/12/2013,0.094061163,0.543771,0.0,0.25016125,0.376524874,105.35387490000001,4.043231811,1.7310905619999999,,0.444171779,0.700368025,3.1370469130000003,,0.081928522,0.5307189999999999,0.0,0.138249474,0.4477316,56.80782522,3.726091933,1.7649409880000002,,0.449671434,0.6221559179999999,4.478468712,162.3356,,AA-
IQT545044190,31/03/2014,0.048866417,0.494721,0.0,0.25231892899999997,0.36822383,67.44462721,2.297178059,1.814492831,28.1929,0.465630455,0.43141579,2.740694332,,0.07146379,0.52058,0.0,0.16749339300000002,0.372374352,63.55352952,3.170204935,1.772791697,28.1929,0.443384789,0.565891908,2.938870622,162.3356,,AA-
IQT545044190,30/06/2014,0.042458419000000004,0.47561899999999996,0.08285576,0.210482248,0.38528348,73.1803634,2.295283736,1.94368199,31.6426,0.78650688,0.391356945,2.611301009,97.1432,0.061795333,0.5073175,0.02071394,0.23765414199999998,0.376677395,76.57758014,2.878564535,1.8297551280000002,29.91775,0.53693116,0.507713587,2.829680751,97.1432,,AA-
IQT545044190,30/09/2014,0.018700881000000003,0.325806,0.0,0.224609895,0.27499548100000004,42.09588617,1.5282528530000001,3.006825285,-2.801,0.17992750600000001,0.28972807300000003,1.794867437,12.6792,0.05102172,0.45997925,0.02071394,0.23439308,0.35125691600000003,72.01868792,2.540986615,2.1240226669999998,19.0115,0.469059155,0.453217208,2.570977423,54.9112,,AA-
IQT545044190,31/12/2014,0.035267581,0.38718,0.0,0.276456823,0.25639924,30.16662268,2.118504592,2.6972424719999997,-0.5593,0.22674662899999998,0.387847092,1.806529099,17.1612,0.036323325,0.42083149999999997,0.02071394,0.240966973,0.321225508,53.22187487,2.05980481,2.365560645,14.1188,0.41470286700000003,0.375086975,2.238347969,42.32786667,A+,AA-
IQT545044190,31/03/2015,0.01017484,0.317015,0.0,0.037837735,0.20589663100000002,46.51778,11.1034902,3.582098205,-19.5222,0.166025825,0.27286892100000004,1.622699523,7.4792,0.02665043,0.37640500000000005,0.02071394,0.187346675,0.280643708,47.99016306,4.261382846,2.807461988,2.190025,0.33980171,0.335450258,1.958849267,33.6157,A+,AA-
IQT545044190,30/06/2015,0.018297525,0.286885,0.0,0.042954675,0.18694604,48.70429203,10.25693038,3.3981661080000003,-17.942999999999998,1.523487281,0.287102035,1.53297644,72.2092,0.020610207,0.3292215,0.0,0.145464782,0.231059348,41.87114522,6.251794505,3.171083018,-10.206375,0.52404681,0.30938653,1.689268125,27.3822,A+,AA-
IQT545044190,30/09/2015,0.018297525,0.286885,0.0,0.042954675,0.18694604,48.70429203,10.25693038,3.3981661080000003,-17.942999999999998,1.523487281,0.287102035,1.53297644,72.2092,0.020509368,0.31949125,0.0,0.100050977,0.20904698800000002,43.52324669,8.433963886,3.2689182239999997,-13.991875,0.859936754,0.308730021,1.623795375,42.2647,A+,AA-
IQT545044190,31/12/2015,0.035344187,0.396665,0.0,0.052197608,0.154978049,115.3852555,18.57898182,2.5301285140000003,35.1815,0.36180991799999995,0.378894949,1.473144385,21.151999999999997,0.020528519,0.3218625,0.0,0.043986172999999996,0.18369169,64.8279049,12.54908319,3.2271397339999996,-5.056675,0.8937025759999999,0.306491985,1.5404491969999998,43.2624,A+,AA-
IQT545044190,31/03/2016,0.014026615,0.395054,0.0,0.074501047,0.158515571,74.93322303,8.879169086000001,2.576336978,72.9543,0.221840887,0.2654301,1.4604931490000002,8.552,0.021491463,0.34137225,0.0,0.053152001,0.171846425,71.93176566,11.99300291,2.975699427,18.06245,0.907656342,0.30463228,1.4998976030000002,43.5306,A+,AA-
IQT545044190,30/06/2016,0.021499134,0.35046900000000003,0.0,0.059145895,0.193170232,72.00626342,9.623381918,1.858838226,71.0015,0.23480748899999998,0.313720516,1.584902889,11.2424,0.022291865,0.35726825,0.0,0.057199806,0.173402473,77.75725851,11.834615800000002,2.590867457,40.298575,0.585486394,0.31128690000000003,1.512879216,28.2889,A+,AA-
IQT545044190,30/09/2016,0.019818055,0.387029,0.0,0.06265962900000001,0.193020627,79.47304472,9.617390194,2.021711082,86.3259,0.22229674600000002,0.300542066,1.578104416,10.3304,0.022671998,0.38230425,0.0,0.062126045,0.17492112,85.44944668,11.67473076,2.2467537,66.3658,0.26018876,0.314646908,1.52416121,12.8192,A+,AA-
IQT545044190,31/12/2016,0.042097029,0.437143,0.0,0.150608313,0.18503013,132.8216289,6.806635124,1.8200354230000002,57.9065,0.335317758,0.43391068,1.60407435,23.0596,0.024360207999999998,0.39242375,0.0,0.086728721,0.18243414,89.80854002,8.73164408,2.069230427,72.04705,0.25356572,0.328400841,1.556893701,13.2961,A+,AA-
IQT545044190,31/03/2017,0.020498725,0.438762,0.0,0.162396983,0.180998082,100.15975859999999,4.5450759739999995,1.9464013390000001,134.4135,0.27597916,0.30448371399999996,1.578219345,12.5672,0.025978236000000002,0.40335075,0.0,0.108702705,0.188054768,96.1151739,7.648120802999999,1.9117465180000002,87.41185,0.267100288,0.338164244,1.58632525,14.2999,A+,AA-
IQT545044190,30/06/2017,0.032209949,0.42055200000000004,0.0,0.17633254,0.171630673,105.5249078,5.130351033999999,1.7419023230000001,87.2836,0.292583293,0.36919409799999997,1.582210556,16.8852,0.028655939,0.4208715,0.0,0.13799936599999998,0.182669878,104.494835,6.524863082,1.882512542,91.482375,0.281544239,0.35203264,1.585652167,15.7106,A+,AA-
IQT545044190,30/09/2017,0.028651196,0.41526,0.0,0.178352628,0.15848340800000002,122.5700761,5.59622559,1.712048455,72.4683,0.32052538,0.380924081,1.576743185,19.594,0.030864225,0.42792925,0.0,0.166922616,0.174035573,115.2690929,5.519571931000001,1.805096885,88.017975,0.306101398,0.37212814299999997,1.5853118590000002,18.0265,A+,A+
IQT545044190,31/12/2017,0.03723476,0.374187,0.0,0.049848837,0.181789686,147.24169780000003,19.2759412,1.9663876630000001,33.4708,0.28993833399999996,0.466821847,1.666230259,23.506,0.029648657999999998,0.41219025,0.0,0.141732747,0.173225462,118.8741101,8.636898451,1.841684945,81.90905,0.294756542,0.380355935,1.600850836,18.1381,A+,A+
IQT545044190,31/03/2018,0.013975268,0.322547,0.0,0.048011597,0.175078508,68.00333891,13.25546171,1.891281938,18.0126,0.123829361,0.34544653399999997,1.64312915,6.1532,0.028017793,0.3831365,0.0,0.113136401,0.171745569,110.83500520000001,10.81449489,1.827905095,52.808825,0.256719092,0.39059664,1.617078288,16.5346,A+,A+
IQT545044190,30/06/2018,0.010067005,0.160417,0.0,0.099157814,0.17333950899999997,42.806079600000004,3.7919940519999997,1.443360374,-38.4933,0.107760751,0.406295267,1.685721782,6.7324,0.022482057000000003,0.31810275,0.0,0.093842719,0.172172778,95.15529811,10.47990564,1.753269608,21.3646,0.210513457,0.39987193200000004,1.642956094,13.9964,A+,A+
IQT545044190,30/09/2018,0.010067005,0.160417,0.0,0.099157814,0.17333950899999997,42.806079600000004,3.7919940519999997,1.443360374,-38.4933,0.107760751,0.406295267,1.685721782,6.7324,0.017836009,0.254392,0.0,0.07404401599999999,0.175886803,75.21429898,10.02884776,1.686097587,-6.3758,0.1573223,0.406214729,1.670200743,10.780999999999999,A+,A+
IQT545044190,31/12/2018,0.032243832,0.311635,0.0,0.16766995199999998,0.148215085,109.5889941,6.408544543,1.253424789,17.6387,0.282405907,0.511046982,1.636489565,23.4516,0.016588277,0.238754,0.0,0.103499294,0.167493153,65.80112305,6.811998591,1.507856869,-10.333825,0.155439193,0.41727101200000005,1.66276557,10.7674,A+,A+
IQT545044190,31/03/2019,0.010866502,0.313867,0.0,0.167282204,0.139160025,90.08729629,5.224950906,1.301460497,46.9062,0.277150313,0.38752595700000003,1.5857754819999998,15.9924,0.015811086000000002,0.23658400000000002,0.0,0.133316946,0.15851353199999998,71.32211240000001,4.804370888999999,1.3604015090000001,-3.110425,0.19376943100000002,0.427790868,1.648427153,13.2272,A+,A+
IQT423759396,31/12/2012,0.034937105,0.411954,0.09009727,0.120754717,0.056260283,411.7413786,24.92965378,4.132100992,77.8706,0.241027627,0.411124675,1.281395586,14.3132,,,,,,,,,,,,,,B+,AA-
